what,kind,bundleId,bundleVersion,description,time
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1301295919416
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1301295920396
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1301295920397
started,bundle,org.eclipse.ve.cde,1.5.0.R20101202-1328,"org.eclipse.ve.cde",1301295927372
started,bundle,org.eclipse.gef,3.6.2.v20110110-2020,"org.eclipse.gef",1301295927375
started,bundle,org.eclipse.ve.propertysheet,1.5.0.R20101202-1328,"org.eclipse.ve.propertysheet",1301295927380
started,bundle,org.eclipse.draw2d,3.6.2.v20110128-0100,"org.eclipse.draw2d",1301295927383
started,bundle,org.eclipse.jem.proxy,2.0.301.v201101101700,"org.eclipse.jem.proxy",1301295927393
started,bundle,org.eclipse.jem,2.0.400.v201005110200,"org.eclipse.jem",1301295927413
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1301295927461
started,bundle,org.eclipse.emf.ecore.xmi,2.5.0.v20100521-1846,"org.eclipse.emf.ecore.xmi",1301295927541
started,bundle,org.eclipse.jem.beaninfo,2.0.300.v200905030615,"org.eclipse.jem.beaninfo",1301295927595
started,bundle,org.eclipse.jem.workbench,2.0.300.v200910290230,"org.eclipse.jem.workbench",1301295927663
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1301295927745
started,bundle,org.eclipse.wst.common.emf,1.2.3.v201012100400,"org.eclipse.wst.common.emf",1301295927745
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.3.v201012020600,"org.eclipse.wst.common.emfworkbench.integration",1301295927745
opened,editor,org.eclipse.ve.java.core,1.5.0.R20101202-1328,"org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor",1301295927969
started,bundle,org.eclipse.wst.sse.core,1.1.504.v201102160550,"org.eclipse.wst.sse.core",1301295928012
started,bundle,org.eclipse.ve.jfc,1.5.0.R20101202-1328,"org.eclipse.ve.jfc",1301295928029
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.0.v201004080500,"org.eclipse.wst.common.frameworks.ui",1301295928073
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1301295928091
activated,editor,org.eclipse.ve.java.core,1.5.0.R20101202-1328,"org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor",1301295928113
started,bundle,org.eclipse.emf.ecore.change,2.5.1.v20100907-1643,"org.eclipse.emf.ecore.change",1301295928140
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301295929164
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301295930834
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1301295932220
closed,editor,org.eclipse.ve.java.core,1.5.0.R20101202-1328,"org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor",1301295932221
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1301295933494
started,bundle,com.google.gdt.eclipse.designer.wizards,2.2.0.r36x201102111155,"com.google.gdt.eclipse.designer.wizards",1301295933516
started,bundle,com.google.gdt.eclipse.designer.GXT.databinding,2.2.0.r36x201102111155,"com.google.gdt.eclipse.designer.GXT.databinding",1301295937552
started,bundle,org.eclipse.wb.rcp.databinding,0.9.0.r36x201102111222,"org.eclipse.wb.rcp.databinding",1301295937553
started,bundle,org.eclipse.wb.swing.databinding,0.9.0.r36x201102111405,"org.eclipse.wb.swing.databinding",1301295937555
opened,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1301295937778
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1301295937832
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1301295937869
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301295939312
started,bundle,org.eclipse.wb.runtime.lib,0.9.0.r36x201102111130,"org.eclipse.wb.runtime.lib",1301295939451
started,bundle,com.google.gdt.eclipse.designer.GWTExt,2.2.0.r36x201102111155,"com.google.gdt.eclipse.designer.GWTExt",1301295939548
started,bundle,org.eclipse.wb.rcp.nebula,0.9.0.r36x201102111222,"org.eclipse.wb.rcp.nebula",1301295939548
started,bundle,org.eclipse.wb.swing.FormLayout,0.9.0.r36x201102111405,"org.eclipse.wb.swing.FormLayout",1301295939555
started,bundle,org.eclipse.wb.swing.hc,0.9.0.r36x201102111405,"org.eclipse.wb.swing.hc",1301295939557
started,bundle,org.eclipse.pde.core,3.6.2.v20110210_r362,"org.eclipse.pde.core",1301295939688
started,bundle,org.eclipse.pde,3.6.1.v201102101200,"org.eclipse.pde",1301295939699
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,2.0.0.v20100503,"org.eclipse.equinox.simpleconfigurator.manipulator",1301295939705
started,bundle,org.eclipse.equinox.frameworkadmin,2.0.0.v20100503,"org.eclipse.equinox.frameworkadmin",1301295939706
started,bundle,org.eclipse.wb.rcp.GroupLayout,0.9.0.r36x201102111222,"org.eclipse.wb.rcp.GroupLayout",1301295941243
started,bundle,org.eclipse.wb.rcp.swing2swt,0.9.0.r36x201102111222,"org.eclipse.wb.rcp.swing2swt",1301295941244
started,bundle,org.eclipse.wb.core.databinding,0.9.0.r36x201102111130,"org.eclipse.wb.core.databinding",1301295941466
started,bundle,org.eclipse.wb.swing.jsr296,0.9.0.r36x201102111405,"org.eclipse.wb.swing.jsr296",1301295942322
started,bundle,org.eclipse.wb.layout.group,0.9.0.r36x201102111138,"org.eclipse.wb.layout.group",1301295943039
started,bundle,org.eclipse.wb.swing.MigLayout.lib,0.9.0.r36x201102111405,"org.eclipse.wb.swing.MigLayout.lib",1301295943179
started,bundle,org.eclipse.wb.swing.MigLayout,0.9.0.r36x201102111405,"org.eclipse.wb.swing.MigLayout",1301295943180
started,bundle,org.eclipse.wb.swing.java6,0.9.0.r36x201102111405,"org.eclipse.wb.swing.java6",1301295943183
started,bundle,org.eclipse.wb.swing.FormLayout.lib,0.9.0.r36x201102111405,"org.eclipse.wb.swing.FormLayout.lib",1301295943313
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301295943524
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301295943635
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301295944365
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301295952728
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301295952815
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301295954688
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301295960105
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1301295960213
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301295961756
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301295964414
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301295965795
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301295968828
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301295979631
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301295981913
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301295990120
started,bundle,org.eclipse.wb.swing.ams,0.9.0.r36x201102111405,"org.eclipse.wb.swing.ams",1301295990839
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301295997896
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301296004438
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301296006624
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1301296009769
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301296011252
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301296011322
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301296018638
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1301296018679
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1301296019605
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301296019687
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301296021001
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301296021221
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301296022295
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1301296022396
closed,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1301296022398
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301296022445
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301296025037
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301296025071
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301296025887
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1301296025914
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301296030650
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301296040279
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.newWizard",1301296040315
opened,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1301296040431
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1301296040447
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1301296040480
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301296043846
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301296044330
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301296044418
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301296050563
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301296050678
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301296058272
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1301296069834
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1301296069856
started,bundle,org.eclipse.pde.api.tools,1.0.202.v20100820_r361,"org.eclipse.pde.api.tools",1301296069889
started,bundle,org.eclipse.pde.api.tools.ui,1.0.201.v20100820_r361,"org.eclipse.pde.api.tools.ui",1301296069890
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1301296077812
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1301296081490
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1301296082756
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1301296083437
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1301296087663
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301296088319
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301296088600
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301296088613
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1301296089393
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301296090687
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301296090711
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301296091356
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301296091575
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1301296140066
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301296141765
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301296141800
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301296145499
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1301296145541
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1301296148670
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301296148756
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301296152379
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301296158907
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301296165531
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301296169115
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301296172384
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301296176048
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1301296182815
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1301296184881
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1301296186271
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1301296187851
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1301296189011
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1301296190107
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1301296191459
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1301296194449
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1301296196127
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1301296206318
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1301296206426
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1301296207170
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1301296208292
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1301296210042
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1301296215281
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1301296216025
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1301296219008
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1301296220001
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1301296222180
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1301296222889
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1301296224467
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1301296225229
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1301296226934
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301296228696
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301296229145
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301296232356
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301296240062
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301296241166
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301296243075
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301296250202
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301296253067
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301296268458
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1301296270590
opened,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1301296271888
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1301296271918
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301296273142
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301296275074
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301296275173
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1301296284405
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1301296285413
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1301296288932
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1301296292925
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1301296295713
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1301296298812
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1301296301203
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1301296306867
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1301296308535
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1301296311011
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1301296312773
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1301296314881
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1301296316761
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1301296318262
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1301296319917
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1301296321950
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1301296322770
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1301296333539
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301296336377
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301296343239
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1301296345990
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1301296349839
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1301296351931
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1301296352417
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1301296358240
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1301296360548
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1301296361423
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1301296363818
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1301296365786
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1301296366297
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301296367962
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301296368470
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301296370482
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools",1301296371785
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301296371846
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301296373115
executed,command,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools.ExternalToolMenuDelegateToolbar",1301296373163
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301296375458
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301296385959
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301296388654
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301296394579
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301296395565
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301296395597
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301296396788
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301296396905
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301296406788
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301296421345
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301296433620
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301296443761
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301296450743
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301296454868
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1301296457919
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301296459835
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301296492450
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1301296493494
closed,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1301296493494
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301296493546
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1301296495264
closed,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1301296495267
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301296495319
opened,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1301296497133
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1301296497148
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301296498398
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301296499194
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301296499282
started,bundle,org.eclipse.wb.os,0.9.0.r36x201102111130,"org.eclipse.wb.os",1301296501764
started,bundle,org.eclipse.wb.os.macosx,0.9.0.r36x201102111130,"org.eclipse.wb.os.macosx",1301296501766
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301296541753
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301296558913
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1301296597652
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1301296598339
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1301296602935
